lat;lng;desc;zip;title;timeStamp;twp;addr;e
40.3421693;-75.4776457;"GRAVEL PIKE & WASHINGTON LN; MARLBOROUGH; 2015-12-23 @ 09:50:20;";18054;Traffic: VEHICLE ACCIDENT -;42361,40995;MARLBOROUGH;GRAVEL PIKE & WASHINGTON LN;1
40.1296296;-75.3657980;"COLONIAL AVE & W MARSHALL ST; WEST NORRITON; 2015-12-23 @ 09:45:15;";19403;Traffic: VEHICLE ACCIDENT -;42361,40642;WEST NORRITON;COLONIAL AVE & W MARSHALL ST;1
40.2236018;-75.2051562;"HORSHAM RD & LOWER STATE RD; HORSHAM; 2015-12-23 @ 09:29:54;";19454;Traffic: VEHICLE ACCIDENT -;42361,39576;HORSHAM;HORSHAM RD & LOWER STATE RD;1
40.1847975;-75.2868790;"TWIN SILO DR & MORRIS RD;  WHITPAIN; Station 385; 2015-12-23 @ 09:55:39;";19422;EMS: ALTERED MENTAL STATUS;42361,41365;WHITPAIN;TWIN SILO DR & MORRIS RD;1
40.1295515;-75.3785172;"RT422  & RAMP RT422 EB TO RT23; WEST NORRITON; 2015-12-23 @ 09:55:13;";;Traffic: VEHICLE ACCIDENT -;42361,41334;WEST NORRITON;RT422  & RAMP RT422 EB TO RT23;1
40.1182924;-75.3560379;"LAFAYETTE ST & KNOX ST;  NORRISTOWN; Station 308A; 2015-12-23 @ 09:56:24;";19401;EMS: CVA/STROKE;42361,41417;NORRISTOWN;LAFAYETTE ST & KNOX ST;1
40.1355043;-75.4336461;"BRENDA LN & LEE RD;  LOWER PROVIDENCE; Station 322A; 2015-12-23 @ 09:58:43;";19403;EMS: GENERAL WEAKNESS;42361,41578;LOWER PROVIDENCE;BRENDA LN & LEE RD;1
40.2585050;-75.2652330;"BROAD ST & COWPATH RD;  HATFIELD TOWNSHIP; Station 345; 2015-12-23 @ 10:00:07;";19446;EMS: SYNCOPAL EPISODE;42361,41675;HATFIELD TOWNSHIP;BROAD ST & COWPATH RD;1
40.0972222;-75.3761952;"RT422 EB & W VALLEY FORGE RD OVERPASS; UPPER MERION; 2015-12-23 @ 10:01:32;";;Traffic: VEHICLE ACCIDENT -;42361,41773;UPPER MERION;RT422 EB & W VALLEY FORGE RD OVERPASS;1
40.1330371;-75.4084631;"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-23 @ 10:05:16;";19403;EMS: MEDICAL ALERT ALARM;42361,42032;LOWER PROVIDENCE;SHANNONDELL DR & SHANNONDELL BLVD;1
40.1119120;-75.0900875;"MILL RD & OLD VALLEY RD; ABINGTON; 2015-12-23 @ 10:02:26;";19046;Traffic: VEHICLE ACCIDENT -;42361,41836;ABINGTON;MILL RD & OLD VALLEY RD;1
40.1221838;-75.2171866;"CAMP HILL RD & BETHLEHEM PIKE;  WHITEMARSH; Station 318; 2015-12-23 @ 10:07:55;";19034;EMS: ABDOMINAL PAINS;42361,42216;WHITEMARSH;CAMP HILL RD & BETHLEHEM PIKE;1
40.0396978;-75.3042794;"MORRIS AVE;  LOWER MERION; Station 313; 2015-12-23 @ 10:10:53;";19010;EMS: VEHICLE ACCIDENT;42361,42422;LOWER MERION;MORRIS AVE;1
40.0230397;-75.3151611;"MORRIS AVE & W MONTGOMERY AVE; LOWER MERION; 2015-12-23 @ 10:10:53;";19010;Traffic: VEHICLE ACCIDENT -;42361,42422;LOWER MERION;MORRIS AVE & W MONTGOMERY AVE;1
40.0994322;-75.1962131;"PAPER MILL RD & HAWTHORNE LN;  SPRINGFIELD; Station 311; 2015-12-23 @ 10:13:28;";19031;EMS: CARDIAC EMERGENCY;42361,42602;SPRINGFIELD;PAPER MILL RD & HAWTHORNE LN;1
40.1692755;-75.0924557;"BYBERRY RD & VILLAGE CIR;  UPPER MORELAND; Station 384; 2015-12-23 @ 10:20:31;";19040;EMS: SUBJECT IN PAIN;42361,43091;UPPER MORELAND;BYBERRY RD & VILLAGE CIR;1
40.2012016;-75.3465306;"VALLEY FORGE RD & SKIPPACK PIKE; WORCESTER; 2015-12-23 @ 10:19:51;";19426;Traffic: VEHICLE ACCIDENT -;42361,43045;WORCESTER;VALLEY FORGE RD & SKIPPACK PIKE;1
40.0230397;-75.3151611;"MORRIS AVE & W MONTGOMERY AVE; LOWER MERION; 2015-12-23 @ 10:21:17;";19010;Traffic: VEHICLE ACCIDENT -;42361,43145;LOWER MERION;MORRIS AVE & W MONTGOMERY AVE;1
40.0491430;-75.1149810;"CHELTENHAM AVE & IVINETTA RD; CHELTENHAM; 2015-12-23 @ 10:24:16-Station:STA4;";19012;Fire: FIRE ALARM;42361,43352;CHELTENHAM;CHELTENHAM AVE & IVINETTA RD;1
40.1417319;-75.3126075;"DEKALB PIKE & E GERMANTOWN PIKE; EAST NORRITON; 2015-12-23 @ 10:22:45;";19401;Traffic: VEHICLE ACCIDENT -;42361,43247;EAST NORRITON;DEKALB PIKE & E GERMANTOWN PIKE;1
40.2685906;-75.5555465;"SCHAFFER RD & SWAMP PIKE; NEW HANOVER; 2015-12-23 @ 10:21:47;";19464;Traffic: VEHICLE ACCIDENT -;42361,43179;NEW HANOVER;SCHAFFER RD & SWAMP PIKE;1
40.0377528;-75.3175950;"ITHAN AVE & POND LN;  LOWER MERION; Station 313A; 2015-12-23 @ 10:29:11;";19010;EMS: CVA/STROKE;42361,43693;LOWER MERION;ITHAN AVE & POND LN;1
40.2883557;-75.3785374;"MAPLE AVE & YODER RD;  FRANCONIA; Station 344; 2015-12-23 @ 10:28:40;";19438;EMS: FALL VICTIM;42361,43657;FRANCONIA;MAPLE AVE & YODER RD;1
40.1079707;-75.0657690;"WYNDMOOR LN & MELMAR RD;  ABINGTON; Station 382; 2015-12-23 @ 10:26:20;";19006;EMS: CARDIAC EMERGENCY;42361,43495;ABINGTON;WYNDMOOR LN & MELMAR RD;1
40.1414665;-75.2727898;"STENTON AVE & GRANARY RD; WHITPAIN; 2015-12-23 @ 10:30:52;";19422;Traffic: VEHICLE ACCIDENT -;42361,4381;WHITPAIN;STENTON AVE & GRANARY RD;1
40.0980245;-75.1543814;"BICKLEY RD & WAVERLY RD; CHELTENHAM; 2015-12-23 @ 10:32:54;";19038;Traffic: VEHICLE ACCIDENT -;42361,43951;CHELTENHAM;BICKLEY RD & WAVERLY RD;1
40.0885238;-75.1273348;"OLD YORK RD & LENOX RD;  ABINGTON; Station 382; 2015-12-23 @ 10:38:35;";19046;EMS: GENERAL WEAKNESS;42361,44346;ABINGTON;OLD YORK RD & LENOX RD;1
40.0069740;-75.2890800;"LANCASTER AVE & RITTENHOUSE PL; LOWER MERION; 2015-12-23 @ 10:40:34;";19003;Traffic: VEHICLE ACCIDENT -;42361,44484;LOWER MERION;LANCASTER AVE & RITTENHOUSE PL;1
40.0997844;-75.3025750;"RIDGE PIKE & ALAN WOOD RD; PLYMOUTH; 2015-12-23 @ 10:40:21;";19428;Traffic: VEHICLE ACCIDENT -;42361,44469;PLYMOUTH;RIDGE PIKE & ALAN WOOD RD;1
40.1127809;-75.4092423;"MINUTEMEN LN & SENTINEL RDG;  WEST NORRITON; Station 308B; 2015-12-23 @ 10:45:42;";19403;EMS: UNRESPONSIVE SUBJECT;42361,4484;WEST NORRITON;MINUTEMEN LN & SENTINEL RDG;1
40.0249667;-75.2829046;"EVANS LN & DEAD END; LOWER MERION; 2015-12-23 @ 10:44:10-Station:STA25;";;Fire: FIRE ALARM;42361,44734;LOWER MERION;EVANS LN & DEAD END;1
40.1176050;-75.1202430;"OLD YORK RD & HORACE AVE;  ABINGTON; Station 381; 2015-12-23 @ 10:50:19;";19001;EMS: HEMORRHAGING;42361,45161;ABINGTON;OLD YORK RD & HORACE AVE;1
40.1674419;-75.4781854;"MARKET ST & WATER LOOP DR;  UPPER PROVIDENCE; Station 324; 2015-12-23 @ 10:53:05;";19426;EMS: CARDIAC EMERGENCY;42361,45353;UPPER PROVIDENCE;MARKET ST & WATER LOOP DR;1
40.2515799;-75.6447979;"CHARLOTTE ST & JEFFERSON AVE;  POTTSTOWN; Station 329; 2015-12-23 @ 10:51:39;";19464;EMS: SUBJECT IN PAIN;42361,45253;POTTSTOWN;CHARLOTTE ST & JEFFERSON AVE;1
40.1742757;-75.1068388;"YORK RD & WOODWIND DR;  HATBORO; Station 384; 2015-12-23 @ 10:59:17;";;EMS: CARDIAC EMERGENCY;42361,45784;HATBORO;YORK RD & WOODWIND DR;1
40.1068386;-75.1238039;"OLD YORK RD & HARTE RD; ABINGTON; 2015-12-23 @ 11:00:16;";19046;Traffic: VEHICLE ACCIDENT -;42361,45852;ABINGTON;OLD YORK RD & HARTE RD;1
40.1764873;-75.0961715;"WARMINSTER RD & E MORELAND AVE;  HATBORO; Station 384; 2015-12-23 @ 11:05:06;";19040;EMS: UNKNOWN MEDICAL EMERGENCY;42361,46188;HATBORO;WARMINSTER RD & E MORELAND AVE;1
40.0972222;-75.3761952;"RT202 BYP & RR CROSSING; UPPER MERION; 2015-12-23 @ 11:05:27;";;Traffic: ROAD OBSTRUCTION -;42361,46212;UPPER MERION;RT202 BYP & RR CROSSING;1
40.2351976;-75.2399580;"BETHLEHEM PIKE & UPPER STATE RD; MONTGOMERY; 2015-12-23 @ 11:07:52;";19454;Traffic: DISABLED VEHICLE -;42361,4638;MONTGOMERY;BETHLEHEM PIKE & UPPER STATE RD;1
40.0066337;-75.2196023;"ST ASAPHS RD & KINGS GRANT DR;  LOWER MERION; Station 313; 2015-12-23 @ 11:15:21;";19004;EMS: FALL VICTIM;42361,46899;LOWER MERION;ST ASAPHS RD & KINGS GRANT DR;1
40.0730873;-75.3906088;"FLETCHER RD & CROTON RD; UPPER MERION; 2015-12-23 @ 11:15:57-Station:STA47;";19087;Fire: ELECTRICAL FIRE OUTSIDE;42361,46941;UPPER MERION;FLETCHER RD & CROTON RD;1
40.1375168;-75.1221695;"OLD WELSH RD & ARNOLD AVE;  ABINGTON; Station 381; 2015-12-23 @ 11:13:50;";19090;EMS: NAUSEA/VOMITING;42361,46794;ABINGTON;OLD WELSH RD & ARNOLD AVE;1
40.0246100;-75.3247469;"LANCASTER AVE & WATER ST; LOWER MERION; 2015-12-23 @ 11:25:13-Station:STA23;";19010;Fire: FIRE ALARM;42361,47584;LOWER MERION;LANCASTER AVE & WATER ST;1
40.2327409;-75.2754904;"PENNBROOK AVE & WISSAHICKON AVE; LANSDALE; 2015-12-23 @ 11:24:13-Station:STA14;";19446;Fire: FIRE INVESTIGATION;42361,47515;LANSDALE;PENNBROOK AVE & WISSAHICKON AVE;1
40.0881582;-75.3012724;"CARDINAL DR & SCARLET DR;  PLYMOUTH; Station 308; 2015-12-23 @ 11:22:13;";19428;EMS: SEIZURES;42361,47376;PLYMOUTH;CARDINAL DR & SCARLET DR;1
40.1152488;-75.3413789;"DEKALB ST ; NORRISTOWN; 2015-12-23 @ 11:22:30;";;Traffic: VEHICLE ACCIDENT -;42361,47396;NORRISTOWN;DEKALB ST;1
40.1152488;-75.3413789;"DEKALB ST;  NORRISTOWN; Station 308A; 2015-12-23 @ 11:30:05;";;EMS: VEHICLE ACCIDENT;42361,47922;NORRISTOWN;DEKALB ST;1
40.2288917;-75.2367048;"BETHLEHEM PIKE & KNAPP RD; MONTGOMERY; 2015-12-23 @ 11:29:19;";18936;Traffic: VEHICLE ACCIDENT -;42361,47869;MONTGOMERY;BETHLEHEM PIKE & KNAPP RD;1
40.1723141;-75.4927278;"RT422  & UPPER INDIAN HEAD RD UNDERPASS; UPPER PROVIDENCE; 2015-12-23 @ 11:32:32-Station:STA99;";;Fire: VEHICLE ACCIDENT;42361,48093;UPPER PROVIDENCE;RT422  & UPPER INDIAN HEAD RD UNDERPASS;1
40.1723141;-75.4927278;"RT422  & UPPER INDIAN HEAD RD UNDERPASS;  UPPER PROVIDENCE; Station 322A; 2015-12-23 @ 11:32:47;";;EMS: VEHICLE ACCIDENT;42361,4811;UPPER PROVIDENCE;RT422  & UPPER INDIAN HEAD RD UNDERPASS;1
40.2926316;-75.3461516;"LOWER RD & FORMAN RD; FRANCONIA; 2015-12-23 @ 11:35:53;";18964;Traffic: DISABLED VEHICLE -;42361,48325;FRANCONIA;LOWER RD & FORMAN RD;1
40.1521201;-75.3051426;"DEKALB PIKE & SWEDE RD; WHITPAIN; 2015-12-23 @ 11:33:12;";19422;Traffic: VEHICLE ACCIDENT -;42361,48139;WHITPAIN;DEKALB PIKE & SWEDE RD;1
40.1723141;-75.4927278;"RT422  & UPPER INDIAN HEAD RD UNDERPASS; UPPER PROVIDENCE; 2015-12-23 @ 11:33:37;";;Traffic: VEHICLE ACCIDENT -;42361,48168;UPPER PROVIDENCE;RT422  & UPPER INDIAN HEAD RD UNDERPASS;1
40.2679249;-75.3143823;"CLEMENS RD & FORTY FOOT RD;  HATFIELD TOWNSHIP; Station 345; 2015-12-23 @ 11:36:09;";19440;EMS: SUBJECT IN PAIN;42361,48344;HATFIELD TOWNSHIP;CLEMENS RD & FORTY FOOT RD;1
40.2547680;-75.6604586;"ROBINSON ST & SHOEMAKER RD;  POTTSTOWN; Station 329; 2015-12-23 @ 11:41:13;";19464;EMS: HEAD INJURY;42361,48696;POTTSTOWN;ROBINSON ST & SHOEMAKER RD;1
40.2967317;-75.4384205;"SALFORD ST & OLD SKIPPACK RD;  UPPER SALFORD; Station 331; 2015-12-23 @ 11:43:42;";19438;EMS: FRACTURE;42361,48868;UPPER SALFORD;SALFORD ST & OLD SKIPPACK RD;1
40.1604865;-75.1931131;"JOEL DR & TANNERIE RUN RD; UPPER DUBLIN; 2015-12-23 @ 11:42:03-Station:STA88;";19002;Fire: FIRE ALARM;42361,48753;UPPER DUBLIN;JOEL DR & TANNERIE RUN RD;1
40.1723141;-75.4927278;"RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2015-12-23 @ 11:32:32-Station:STA99;";;Fire: VEHICLE ACCIDENT;42361,48093;UPPER PROVIDENCE;RT422  & TROUTMAN RD UNDERPASS;1
40.1246349;-75.1172377;"OLD YORK RD & WHEATSHEAF LN; ABINGTON; 2015-12-23 @ 11:42:15;";19001;Traffic: VEHICLE ACCIDENT -;42361,48767;ABINGTON;OLD YORK RD & WHEATSHEAF LN;1
40.1723141;-75.4927278;"RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2015-12-23 @ 11:33:37;";;Traffic: VEHICLE ACCIDENT -;42361,48168;UPPER PROVIDENCE;RT422  & TROUTMAN RD UNDERPASS;1
40.1539627;-75.1130510;"SAMPSON AVE & N YORK RD;  UPPER MORELAND; Station 381; 2015-12-23 @ 11:48:38;";19090;EMS: SUBJECT IN PAIN;42361,49211;UPPER MORELAND;SAMPSON AVE & N YORK RD;1
40.0698321;-75.3162951;"SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS;  WEST CONSHOHOCKEN; Station 313A; 2015-12-23 @ 11:50:09;";;EMS: VEHICLE ACCIDENT;42361,49316;WEST CONSHOHOCKEN;SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS;1
40.1702527;-75.0942079;"BYBERRY RD & BETZ RD; UPPER MORELAND; 2015-12-23 @ 11:49:21;";19040;Traffic: VEHICLE ACCIDENT -;42361,4926;UPPER MORELAND;BYBERRY RD & BETZ RD;1
40.0698321;-75.3162951;"SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS; WEST CONSHOHOCKEN; 2015-12-23 @ 11:50:34;";;Traffic: VEHICLE ACCIDENT -;42361,49345;WEST CONSHOHOCKEN;SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS;1
40.0698321;-75.3162951;"SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS; WEST CONSHOHOCKEN; 2015-12-23 @ 11:53:40;";;Traffic: VEHICLE ACCIDENT -;42361,4956;WEST CONSHOHOCKEN;SCHUYLKILL EXPY & MATSONFORD RD EXIT UNDERPASS;1
40.2633377;-75.6606350;"MANATAWNY ST & WENDELL DR; WEST POTTSGROVE; 2015-12-23 @ 11:54:20-Station:STA57;";19464;Fire: BUILDING FIRE;42361,49606;WEST POTTSGROVE;MANATAWNY ST & WENDELL DR;1
40.1295380;-75.3246363;"DEKALB PIKE & DEKALB BLVD;  EAST NORRITON; Station 308; 2015-12-23 @ 11:59:25;";19401;EMS: ABDOMINAL PAINS;42361,49959;EAST NORRITON;DEKALB PIKE & DEKALB BLVD;1
40.1074003;-75.1132060;"THE FAIRWAY  & RYDAL RD;  ABINGTON; Station 382; 2015-12-23 @ 12:03:28;";19046;EMS: CVA/STROKE;42361,50241;ABINGTON;THE FAIRWAY  & RYDAL RD;1
40.1537535;-75.1216041;"EASTON RD & LAWNTON RD; UPPER MORELAND; 2015-12-23 @ 12:04:58-Station:STA10;";19090;Fire: GAS-ODOR/LEAK;42361,50345;UPPER MORELAND;EASTON RD & LAWNTON RD;1
40.1241067;-75.2174217;"BETHLEHEM PIKE & MATHERS LN; WHITEMARSH; 2015-12-23 @ 12:05:15;";19034;Traffic: VEHICLE ACCIDENT -;42361,50365;WHITEMARSH;BETHLEHEM PIKE & MATHERS LN;1
40.2674901;-75.3763943;"CLEMENS RD & MAIN ST; LOWER SALFORD; 2015-12-23 @ 12:04:58;";19438;Traffic: VEHICLE ACCIDENT -;42361,50345;LOWER SALFORD;CLEMENS RD & MAIN ST;1
40.1077086;-75.2136339;"MILL RD & BETHLEHEM PIKE;  SPRINGFIELD; Station 311; 2015-12-23 @ 12:08:28;";19031;EMS: GENERAL WEAKNESS;42361,50588;SPRINGFIELD;MILL RD & BETHLEHEM PIKE;1
40.2330578;-75.6165773;"ARMAND HAMMER BLVD & RAMP RT422 WB TO ARMAND HAMMER BLVD; LOWER POTTSGROVE; 2015-12-23 @ 12:11:10;";19464;Traffic: VEHICLE ACCIDENT -;42361,50775;LOWER POTTSGROVE;ARMAND HAMMER BLVD & RAMP RT422 WB TO ARMAND HAMMER BLVD;1
40.2520107;-75.3388524;"BLACK CHERRY CT & WOOD HOLLOW DR;  TOWAMENCIN; Station 345B; 2015-12-23 @ 12:14:14;";19438;EMS: FRACTURE;42361,50988;TOWAMENCIN;BLACK CHERRY CT & WOOD HOLLOW DR;1
40.1147142;-75.3399519;"AIRY ST & HIGH ALY;  NORRISTOWN; Station 308A; 2015-12-23 @ 12:15:42;";19401;EMS: UNKNOWN MEDICAL EMERGENCY;42361,5109;NORRISTOWN;AIRY ST & HIGH ALY;1
40.1690104;-75.2177191;"JOHNS LN & KENILWORTH LN; LOWER GWYNEDD; 2015-12-23 @ 12:12:15;";19002;Traffic: VEHICLE ACCIDENT -;42361,50851;LOWER GWYNEDD;JOHNS LN & KENILWORTH LN;1
40.1092020;-75.1450740;"EASTON RD & JENKINTOWN RD; ABINGTON; 2015-12-23 @ 12:18:21-Station:STA300;";19038;Fire: VEHICLE ACCIDENT;42361,51274;ABINGTON;EASTON RD & JENKINTOWN RD;1
40.1092020;-75.1450740;"EASTON RD & JENKINTOWN RD; ABINGTON; 2015-12-23 @ 12:18:29;";19038;Traffic: VEHICLE ACCIDENT -;42361,51284;ABINGTON;EASTON RD & JENKINTOWN RD;1
40.1082672;-75.3062326;"FAYETTE ST & NORTH LN; PLYMOUTH; 2015-12-23 @ 12:17:58;";;Traffic: VEHICLE ACCIDENT -;42361,51248;PLYMOUTH;FAYETTE ST & NORTH LN;1
40.086567;-75.166432;"EASTON RD & RAMP S EASTON RD TO RT309 SB;  CHELTENHAM; Station 358A; 2015-12-23 @ 12:28:44;";;EMS: CARDIAC EMERGENCY;42361,51995;CHELTENHAM;EASTON RD & RAMP S EASTON RD TO RT309 SB;1
40.2547680;-75.6604586;"SHOEMAKER RD & ROBINSON ST;  POTTSTOWN; Station 329; 2015-12-23 @ 12:29:31;";19464;EMS: SYNCOPAL EPISODE;42361,5205;POTTSTOWN;SHOEMAKER RD & ROBINSON ST;1
40.1405049;-75.3108737;"GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; Station 308; 2015-12-23 @ 12:34:06;";19401;EMS: CARDIAC EMERGENCY;42361,52368;EAST NORRITON;GERMANTOWN PIKE & HANNAH AVE;1
40.1293980;-75.3322134;"PINE ST & W ROBERTS ST;  NORRISTOWN; Station 308A; 2015-12-23 @ 12:33:08;";19401;EMS: RESPIRATORY EMERGENCY;42361,52301;NORRISTOWN;PINE ST & W ROBERTS ST;1
40.2237777;-75.2353993;"WITCHWOOD DR & STUMP RD; MONTGOMERY; 2015-12-23 @ 12:36:18;";18936;Traffic: VEHICLE ACCIDENT -;42361,52521;MONTGOMERY;WITCHWOOD DR & STUMP RD;1
40.2425170;-75.2859250;"MAIN ST & GREEN ST; LANSDALE; 2015-12-23 @ 12:40:19-Station:STA14;";19446;Fire: FIRE ALARM;42361,528;LANSDALE;MAIN ST & GREEN ST;1
40.1322580;-75.3823360;"TROOPER RD & EGYPT RD;  WEST NORRITON; Station 308B; 2015-12-23 @ 12:41:14;";19403;EMS: FALL VICTIM;42361,52863;WEST NORRITON;TROOPER RD & EGYPT RD;1
40.2462010;-75.6551970;"HIGH ST & MANATAWNY ST; POTTSTOWN; 2015-12-23 @ 12:44:35;";19464;Traffic: VEHICLE ACCIDENT -;42361,53096;POTTSTOWN;HIGH ST & MANATAWNY ST;1
40.2462010;-75.6551970;"HIGH ST & MANATAWNY ST; POTTSTOWN; 2015-12-23 @ 12:49:48-Station:STA69;";19464;Fire: VEHICLE ACCIDENT;42361,53458;POTTSTOWN;HIGH ST & MANATAWNY ST;1
40.1508958;-75.1274376;"FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2015-12-23 @ 12:46:19;";19090;EMS: SUBJECT IN PAIN;42361,53216;UPPER MORELAND;FITZWATERTOWN RD & BARTRAM RD;1
40.1117737;-75.3369314;"WALNUT ST & E MAIN ST;  NORRISTOWN; Station 308A; 2015-12-23 @ 12:53:03;";19401;EMS: RESPIRATORY EMERGENCY;42361,53684;NORRISTOWN;WALNUT ST & E MAIN ST;1
40.0100060;-75.2950900;"LANCASTER AVE & GREENFIELD AVE; LOWER MERION; 2015-12-23 @ 12:54:19;";19003;Traffic: VEHICLE ACCIDENT -;42361,53772;LOWER MERION;LANCASTER AVE & GREENFIELD AVE;1
40.0121934;-75.2624841;"MONTGOMERY AVE & SABINE AVE; NARBERTH; 2015-12-23 @ 12:55:09;";19072;Traffic: VEHICLE ACCIDENT -;42361,5383;NARBERTH;MONTGOMERY AVE & SABINE AVE;1
40.1723141;-75.4927278;"RT422  & MINGO RD UNDERPASS; UPPER PROVIDENCE; 2015-12-23 @ 13:00:45;";;Traffic: ROAD OBSTRUCTION -;42361,54219;UPPER PROVIDENCE;RT422  & MINGO RD UNDERPASS;1
40.2031133;-75.2242714;"N BETHLEHEM PIKE & LOWER STATE RD; LOWER GWYNEDD; 2015-12-23 @ 13:14:20;";19002;Traffic: DISABLED VEHICLE -;42361,55162;LOWER GWYNEDD;N BETHLEHEM PIKE & LOWER STATE RD;1
40.1376948;-75.0307671;"PINE RD & PHEASANT DR;  LOWER MORELAND; Station 355; 2015-12-23 @ 13:18:39;";19006;EMS: SEIZURES;42361,55462;LOWER MORELAND;PINE RD & PHEASANT DR;1
40.0249667;-75.2829046;"RAMP I76 EB TO I476  & RAMP MATSONSFORD RD TO I476 SB; LOWER MERION; 2015-12-23 @ 13:17:49;";;Traffic: VEHICLE ACCIDENT -;42361,55404;LOWER MERION;RAMP I76 EB TO I476  & RAMP MATSONSFORD RD TO I476 SB;1
40.1205347;-75.3624027;"WASHINGTON ST & SELMA ST;  NORRISTOWN; Station 308A; 2015-12-23 @ 13:25:56;";19401;EMS: ABDOMINAL PAINS;42361,55968;NORRISTOWN;WASHINGTON ST & SELMA ST;1
40.1852233;-75.4506033;"MAIN ST & 2ND AVE;  COLLEGEVILLE; Station 324; 2015-12-23 @ 13:24:45;";19426;EMS: VEHICLE ACCIDENT;42361,55885;COLLEGEVILLE;MAIN ST & 2ND AVE;1
40.1691826;-75.1124972;"ACADEMY RD & LOLLER AVE;  HATBORO; Station 384; 2015-12-23 @ 13:23:12;";19040;EMS: NAUSEA/VOMITING;42361,55778;HATBORO;ACADEMY RD & LOLLER AVE;1
40.1726877;-75.4641514;"HOPWOOD RD & S COLLEGEVILLE RD; UPPER PROVIDENCE; 2015-12-23 @ 13:21:56;";19426;Traffic: VEHICLE ACCIDENT -;42361,5569;UPPER PROVIDENCE;HOPWOOD RD & S COLLEGEVILLE RD;1
40.1852233;-75.4506033;"MAIN ST & 2ND AVE; COLLEGEVILLE; 2015-12-23 @ 13:23:17;";19426;Traffic: VEHICLE ACCIDENT -;42361,55784;COLLEGEVILLE;MAIN ST & 2ND AVE;1
40.0809133;-75.2026651;"STENTON AVE & E EVERGREEN AVE;  SPRINGFIELD; Station 311; 2015-12-23 @ 13:29:01;";19038;EMS: RESPIRATORY EMERGENCY;42361,56182;SPRINGFIELD;STENTON AVE & E EVERGREEN AVE;1
40.1400790;-75.3272750;"SWEDE RD & OVERHILL RD;  EAST NORRITON; Station 308; 2015-12-23 @ 13:26:29;";19401;EMS: VEHICLE ACCIDENT;42361,56006;EAST NORRITON;SWEDE RD & OVERHILL RD;1
40.2636008;-75.2953805;"KOFFEL RD & ORVILLA RD; HATFIELD TOWNSHIP; 2015-12-23 @ 13:30:23;";19440;Traffic: DISABLED VEHICLE -;42361,56277;HATFIELD TOWNSHIP;KOFFEL RD & ORVILLA RD;1
40.1400790;-75.3272750;"SWEDE RD & OVERHILL RD; EAST NORRITON; 2015-12-23 @ 13:26:35;";19401;Traffic: VEHICLE ACCIDENT -;42361,56013;EAST NORRITON;SWEDE RD & OVERHILL RD;1
40.0946197;-75.3628559;"DEKALB PIKE & N HENDERSON RD; UPPER MERION; 2015-12-23 @ 13:26:23;";19406;Traffic: VEHICLE ACCIDENT -;42361,55999;UPPER MERION;DEKALB PIKE & N HENDERSON RD;1
40.0903246;-75.1291262;"WASHINGTON LN;  ABINGTON; Station 382; 2015-12-23 @ 13:34:48;";;EMS: VEHICLE ACCIDENT;42361,56583;ABINGTON;WASHINGTON LN;1
40.0903246;-75.1291262;"WASHINGTON LN; ABINGTON; 2015-12-23 @ 13:35:13-Station:STA200;";;Fire: VEHICLE ACCIDENT;42361,56612;ABINGTON;WASHINGTON LN;1
40.1020640;-75.1159341;"WASHINGTON LN & PEPPER RD; ABINGTON; 2015-12-23 @ 13:34:54;";19046;Traffic: VEHICLE ACCIDENT -;42361,5659;ABINGTON;WASHINGTON LN & PEPPER RD;1
40.0806387;-75.2577805;"CHINABERRY DR & CHERRYDALE DR; WHITEMARSH; 2015-12-23 @ 13:38:08-Station:STA29;";19444;Fire: FIRE ALARM;42361,56815;WHITEMARSH;CHINABERRY DR & CHERRYDALE DR;1
40.1571783;-75.0718282;"BYBERRY RD & READING WAY; BRYN ATHYN; 2015-12-23 @ 13:38:02;";19006;Traffic: DISABLED VEHICLE -;42361,56808;BRYN ATHYN;BYBERRY RD & READING WAY;1
40.1220076;-75.2603883;"TOWNSHIP LINE RD & BUTLER PIKE; PLYMOUTH; 2015-12-23 @ 13:37:25;";19462;Traffic: ROAD OBSTRUCTION -;42361,56765;PLYMOUTH;TOWNSHIP LINE RD & BUTLER PIKE;1
40.1245940;-75.3409518;"MARKLEY ST;  NORRISTOWN; Station 308A; 2015-12-23 @ 13:42:19;";19401;EMS: VEHICLE ACCIDENT;42361,57105;NORRISTOWN;MARKLEY ST;1
40.1257391;-75.3398220;"MARKLEY ST & W WOOD ST; NORRISTOWN; 2015-12-23 @ 13:42:46;";19401;Traffic: VEHICLE ACCIDENT -;42361,57137;NORRISTOWN;MARKLEY ST & W WOOD ST;1
